iteration,model_id,true_q0,true_q3,pred_q0,pred_q3
0,2,-0.5708,-1.3,-0.61979407,-1.230595
0,2,-0.5708,-1.3,-0.57119304,-1.2115698
0,2,-0.5708,-1.3,-0.5112837,-1.414948
0,2,-0.5708,-1.3,-0.71362066,-1.4145668
0,2,-0.5708,-1.3,-0.57329959,-1.1291296
0,2,-0.5708,-1.3,-0.50310802,-1.2214724
0,2,-0.4708,-1.3,-0.44028884,-1.3398863
0,2,-0.4708,-1.3,-0.48534411,-1.3407285
0,2,-0.4708,-1.3,-0.43707296,-1.2825675
0,2,-0.4708,-1.3,-0.41142631,-1.0498915
0,2,-0.4708,-1.3,-0.49284092,-1.2545357
0,2,-0.4708,-1.3,-0.43210301,-1.2559282
0,2,-0.4708,-1.3,-0.31031632,-1.0963757
0,2,-1.1708,-1.4,-1.2012501,-1.4274418
0,2,-1.1708,-1.4,-1.1512184,-1.4645094
0,2,-1.1708,-1.4,-1.2304897,-1.2879537
0,2,-1.1708,-1.4,-1.1758783,-1.3942704
0,2,-1.1708,-1.4,-1.1683779,-1.338461
0,2,-1.1708,-1.4,-1.074919,-1.2678519
0,2,-1.1708,-1.4,-1.1374331,-1.333621
0,2,-1.2708,-1.4,-1.3221257,-1.2254919
0,2,-1.2708,-1.4,-1.3591059,-1.4577899
0,2,-1.2708,-1.4,-1.3107742,-1.3340099
0,2,-1.2708,-1.4,-1.3244164,-1.3503898
0,2,-1.2708,-1.4,-1.2124634,-1.4067698
0,2,-1.2708,-1.4,-1.3117375,-1.2710974
0,2,-1.2708,-1.4,-1.2998567,-1.2878416
0,2,-0.9708,-1.5,-1.0807781,-1.5780268
0,2,-0.9708,-1.5,-1.1469111,-1.4009196
0,2,-0.9708,-1.5,-1.0345114,-1.160466
0,2,-0.9708,-1.5,-1.08718,-1.6048512
0,2,-0.9708,-1.5,-0.94374281,-1.3181509
0,2,-0.9708,-1.5,-1.0140409,-1.4140837
0,2,-0.9708,-1.5,-1.0320895,-1.4861549
0,2,0.8292,-1.5,0.79007363,-1.5335784
0,2,0.8292,-1.5,0.86225361,-1.4572926
0,2,0.8292,-1.5,1.2715675,-1.5609274
0,2,0.8292,-1.5,0.57614988,-1.5348825
0,2,0.8292,-1.5,0.80933553,-1.3465302
0,2,0.8292,-1.5,0.92091781,-1.3680016
0,2,0.8292,-1.5,0.8125028,-1.4767933
0,2,1.3292,-1.5,1.5918027,-1.3856423
0,2,1.3292,-1.5,1.2605648,-1.2955341
0,2,1.3292,-1.5,1.345304,-1.2273697
0,2,1.3292,-1.5,1.4201295,-1.3289295
0,2,1.3292,-1.5,1.3635665,-1.4670068
0,2,1.3292,-1.5,1.0780333,-1.2876854
0,2,1.3292,-1.5,1.4130141,-1.2474228
0,2,1.5292,-1.5,1.4377502,-1.2804434
0,2,1.5292,-1.5,1.3514156,-1.3893318
0,2,1.5292,-1.5,1.2989337,-1.7650603
0,2,1.5292,-1.5,1.213768,-1.6970253
0,2,1.5292,-1.5,0.93826264,-1.6009318
0,2,1.5292,-1.5,1.0719076,-1.5161442
0,2,1.5292,-1.5,1.3830997,-1.4823933
0,2,-0.37,-1.6,-0.27757543,-1.4924178
0,2,-0.37,-1.6,-0.12898324,-1.4263188
0,2,-0.37,-1.6,-0.35324016,-1.85104
0,2,-0.37,-1.6,-0.177191,-1.4855424
0,2,-0.37,-1.6,-0.27227062,-1.7455621
0,2,-0.37,-1.6,-0.20747297,-1.4354813
0,2,-0.37,-1.6,-0.23194173,-1.5251611
0,2,0.03,-1.7,0.11322626,-1.8054057
0,2,0.03,-1.7,-0.16122611,-1.8562115
0,2,0.03,-1.7,-0.28708184,-1.978718
0,2,0.03,-1.7,-0.088766903,-1.6832114
0,2,0.03,-1.7,-0.054364119,-1.8118678
0,2,0.03,-1.7,0.063182347,-1.8926864
0,2,0.03,-1.7,-0.12246541,-1.9034523
0,2,0.73,-1.7,0.92818928,-1.7900059
0,2,0.73,-1.7,0.64838552,-1.9001362
0,2,0.73,-1.7,0.61946017,-1.9559939
0,2,0.73,-1.7,0.88804722,-1.6823794
0,2,0.73,-1.7,0.54826111,-1.737812
0,2,0.73,-1.7,0.96766365,-1.5271491
0,2,0.73,-1.7,0.79096287,-1.7172973
0,2,0.13,-1.8,-0.1430985,-1.8870287
0,2,0.13,-1.8,-0.022068592,-1.9185365
0,2,0.13,-1.8,0.14508899,-1.8855302
0,2,0.13,-1.8,0.19372123,-1.8274611
0,2,0.13,-1.8,0.0375719,-1.9122308
0,2,0.13,-1.8,-0.12575372,-2.0709858
0,2,0.13,-1.8,0.038462073,-1.9946591
0,2,-0.07,-1.8,-0.0641381,-1.8966756
0,2,-0.07,-1.8,-0.13469462,-1.8138618
0,2,-0.07,-1.8,-0.32313818,-1.9072959
0,2,-0.07,-1.8,-0.11367216,-2.0403509
0,2,-0.07,-1.8,-0.17019066,-1.6909093
0,2,-0.07,-1.8,-0.16382843,-1.7876112
0,2,-0.07,-1.8,-0.36432472,-1.9853507
0,2,-1.37,-1.8,-1.4507146,-1.7713839
0,2,-1.37,-1.8,-1.3456832,-1.717566
0,2,-1.37,-1.8,-1.3713762,-1.5993676
0,2,-1.37,-1.8,-1.3869293,-1.855355
0,2,-1.37,-1.8,-1.377791,-1.7013817
0,2,-1.37,-1.8,-1.3675556,-1.7394823
0,2,-1.37,-1.8,-1.3284215,-1.6876519
0,2,-0.27,-1.9,-0.30191928,-1.9543065
0,2,-0.27,-1.9,-0.4427729,-1.9991528
0,2,-0.27,-1.9,-0.31521848,-1.8887043
0,2,-0.27,-1.9,-0.37942404,-1.8768893
0,2,-0.27,-1.9,-0.28463307,-1.8292451
0,2,-0.27,-1.9,-0.37844062,-1.9763197
0,2,-0.27,-1.9,-0.35959777,-1.8488001
0,2,0.43,-1.9,0.65353566,-1.7778215
0,2,0.43,-1.9,0.14610206,-2.0091002
0,2,0.43,-1.9,0.63261133,-1.7422785
0,2,0.43,-1.9,0.37050498,-1.8769757
0,2,0.43,-1.9,0.43748841,-1.9339944
0,2,0.43,-1.9,0.28138342,-1.9973153
0,2,0.43,-1.9,0.48129132,-1.6155524
0,2,0.73,-2,0.75083894,-1.9777967
0,2,0.73,-2,0.17811725,-2.2128375
0,2,0.73,-2,0.5406341,-1.9633626
0,2,0.73,-2,0.72275865,-2.0697846
0,2,0.73,-2,1.0166863,-1.969164
0,2,0.73,-2,0.64844203,-2.0244012
0,2,0.73,-2,0.7509042,-1.8461273
0,2,-0.27,-2,-0.3205584,-2.1077902
0,2,-0.27,-2,-0.27928242,-1.9867831
0,2,-0.27,-2,-0.3142457,-2.0256784
0,2,-0.27,-2,-0.21675113,-2.0062952
0,2,-0.27,-2,-0.24799515,-2.145705
0,2,-0.27,-2,-0.30320677,-1.9697554
0,2,-0.27,-2,-0.26861456,-1.8967022
0,2,-1.17,-2,-1.1708837,-2.091409
0,2,-1.17,-2,-1.1812562,-2.0845969
0,2,-1.17,-2,-1.0902957,-2.1156015
0,2,-1.17,-2,-1.1355242,-2.040854
0,2,-1.17,-2,-1.187957,-2.1409562
0,2,-1.17,-2,-1.1339422,-2.1992302
0,2,-1.17,-2,-1.1262635,-2.1910009
0,2,-0.77,-2.1,-0.73349035,-1.8272947
0,2,-0.77,-2.1,-0.66148537,-1.9350779
0,2,-0.77,-2.1,-0.70709538,-1.8116904
0,2,-0.77,-2.1,-0.71994025,-1.8556026
0,2,-0.77,-2.1,-0.80707729,-2.0367107
0,2,-0.77,-2.1,-0.84581071,-2.0683725
0,2,-0.77,-2.1,-0.80269563,-1.9440953
0,2,-0.37,-2.1,-0.52465349,-2.0658062
0,2,-0.37,-2.1,-0.54471278,-2.2052813
0,2,-0.37,-2.1,-0.47203189,-2.0946898
0,2,-0.37,-2.1,-0.44339955,-2.0522363
0,2,-0.37,-2.1,-0.46734273,-2.1624568
0,2,-0.37,-2.1,-0.5629819,-2.0980198
0,2,-0.37,-2.1,-0.46426529,-2.0992785
0,2,-0.17,-2.2,-0.20844352,-2.0171545
0,2,-0.17,-2.2,-0.019185185,-1.9896666
0,2,-0.17,-2.2,-0.11186039,-2.0548532
0,2,-0.17,-2.2,-0.099771447,-2.0186887
0,2,-0.17,-2.2,-0.18878229,-2.0787032
0,2,-0.17,-2.2,-0.095290832,-2.0959022
0,2,-0.17,-2.2,-0.16599907,-1.9423075
0,2,0.8296,-1.8,0.77405459,-1.8184351
0,2,0.8296,-1.8,0.81119573,-1.9473348
0,2,0.8296,-1.8,0.95505965,-1.9034176
0,2,0.8296,-1.8,1.2415808,-1.8122505
0,2,0.8296,-1.8,0.92066556,-1.8835019
0,2,0.8296,-1.8,0.76255995,-1.9514365
0,2,0.8296,-1.8,1.0761273,-1.8114405
0,2,1.2296,-1.9,0.59881449,-2.2361155
0,2,1.2296,-1.9,1.538043,-1.9795523
0,2,1.2296,-1.9,1.3093946,-2.0928214
0,2,1.2296,-1.9,1.2492257,-2.0269928
0,2,1.2296,-1.9,0.89944094,-2.1884482
0,2,1.2296,-1.9,1.4532387,-1.8584414
0,2,1.2296,-1.9,1.20711,-2.1531613
0,2,0.9296,-2.1,1.2005963,-1.8626322
0,2,0.9296,-2.1,0.90457946,-1.9856806
0,2,0.9296,-2.1,1.3114294,-2.0458276
0,2,0.9296,-2.1,1.0586975,-1.8648272
0,2,0.9296,-2.1,0.9767831,-2.0873363
0,2,0.9296,-2.1,1.0802945,-2.0648227
0,2,0.9296,-2.1,1.1286891,-1.8991567
0,2,1.4296,-2.2,1.4794519,-2.1769655
0,2,1.4296,-2.2,1.367985,-2.1099796
0,2,1.4296,-2.2,1.4913839,-2.0274856
0,2,1.4296,-2.2,1.4277384,-2.1353409
0,2,1.4296,-2.2,1.2927507,-2.0485013
0,2,1.4296,-2.2,1.2277162,-2.1277666
0,2,1.4296,-2.2,0.98029387,-2.0485036
0,2,0.9296,-2.3,0.81783384,-2.037492
0,2,0.9296,-2.3,1.028905,-2.0416727
0,2,0.9296,-2.3,0.9463346,-2.2103884
0,2,0.9296,-2.3,0.95691079,-2.1682119
0,2,0.9296,-2.3,0.74490196,-2.2448225
0,2,0.9296,-2.3,0.9671523,-2.1041782
0,2,0.9296,-2.3,1.1208141,-1.9673578
0,2,-1.4708,-2.2,0.51854032,-2.3509314
0,2,-1.4708,-2.2,1.0810503,-2.2060165
0,2,-1.4708,-2.2,0.700095,-2.1257215
0,2,-1.4708,-2.2,0.53556252,-1.9882987
0,2,-1.4708,-2.2,0.30166262,-2.1170204
0,2,-1.4708,-2.2,-0.17548718,-2.2472188
0,2,-1.4708,-2.2,-0.94269198,-2.4122353
0,2,-1.4708,-2.3,-1.4822767,-2.0980082
0,2,-1.4708,-2.3,-1.4150316,-2.1092634
0,2,-1.4708,-2.3,-1.3007947,-2.3479452
0,2,-1.4708,-2.3,-1.2666669,-2.2784421
0,2,-1.4708,-2.3,-1.2699339,-2.3104365
0,2,-1.4708,-2.3,-1.2973015,-2.2989268
0,2,-1.4708,-2.3,-1.2823595,-2.2543755
0,2,-1.0708,-2.3,-1.2336698,-2.2088487
0,2,-1.0708,-2.3,-1.1983955,-2.3631268
0,2,-1.0708,-2.3,-1.0792077,-2.3090353
0,2,-1.0708,-2.3,-1.2003422,-2.3629656
0,2,-1.0708,-2.3,-1.0692517,-2.3551478
0,2,-1.0708,-2.3,-1.0974615,-2.2834308
0,2,-1.0708,-2.3,-0.99541795,-2.3048873
0,2,-0.5708,-2.3,-0.87912726,-2.339618
0,2,-0.5708,-2.3,-0.78307784,-2.3626027
0,2,-0.5708,-2.3,-0.89370376,-2.3131046
0,2,-0.5708,-2.3,-0.87361652,-2.3814542
0,2,-0.5708,-2.3,-0.79191047,-2.3071809
0,2,-0.5708,-2.3,-0.74845254,-2.3221002
0,2,-0.5708,-2.3,-0.77300346,-2.133419
0,2,-0.4708,-2.3,-0.6925571,-2.1733146
0,2,-0.4708,-2.3,-0.77925289,-2.2748687
0,2,-0.4708,-2.3,-0.65940726,-2.2864187
0,2,-0.4708,-2.3,-0.78613114,-2.2506499
0,2,-0.4708,-2.3,-0.82779455,-2.2185042
0,2,-0.4708,-2.3,-0.64279991,-2.2575994
0,2,-0.4708,-2.3,-0.57571602,-2.2282007
0,2,-0.3708,-2.3,-0.84896928,-2.2651312
0,2,-0.3708,-2.3,-0.74213272,-2.3357494
0,2,-0.3708,-2.3,-0.79912859,-2.2935846
0,2,-0.3708,-2.3,-0.58565891,-2.3162653
0,2,-0.3708,-2.3,-0.57259893,-2.3665104
0,2,-0.3708,-2.3,-0.56753868,-2.1528251
0,2,-0.3708,-2.3,-0.47177088,-2.2795203
0,2,0.7292,-2.3,0.32812592,-2.2045412
0,2,0.7292,-2.3,0.60191482,-2.2836683
0,2,0.7292,-2.3,0.77312839,-2.1894445
0,2,0.7292,-2.3,0.51073742,-2.1439126
0,2,0.7292,-2.3,0.30249736,-2.2211676
0,2,0.7292,-2.3,0.615713,-2.1171644
0,2,0.7292,-2.3,0.43263245,-2.1461794
0,2,-0.3708,-2.4,-0.41890046,-2.4611135
0,2,-0.3708,-2.4,-0.53411347,-2.3817101
0,2,-0.3708,-2.4,-0.31194752,-2.4677188
0,2,-0.3708,-2.4,-0.35092425,-2.4440997
0,2,-0.3708,-2.4,-0.43958595,-2.490211
0,2,-0.3708,-2.4,-0.34486842,-2.4449525
0,2,-0.3708,-2.4,-0.33104661,-2.5084112
0,2,0.5292,-2.4,0.48973787,-2.5263021
0,2,0.5292,-2.4,0.46918702,-2.5626078
0,2,0.5292,-2.4,0.31300333,-2.5308738
0,2,0.5292,-2.4,0.35988536,-2.4831107
0,2,0.5292,-2.4,0.43193945,-2.4999292
0,2,0.5292,-2.4,0.44882724,-2.5499115
0,2,0.5292,-2.4,0.32096425,-2.6083949
0,2,0.6292,-2.4,0.34236354,-2.5586731
0,2,0.6292,-2.4,0.1947539,-2.5342321
0,2,0.6292,-2.4,0.27396804,-2.5488031
0,2,0.6292,-2.4,0.32211298,-2.527823
0,2,0.6292,-2.4,0.5366711,-2.5786438
0,2,0.6292,-2.4,0.51660275,-2.5897713
0,2,0.6292,-2.4,0.62793738,-2.4728951
0,2,1.2292,-2.5,1.1847583,-2.4764135
0,2,1.2292,-2.5,1.1151778,-2.5002267
0,2,1.2292,-2.5,1.0166416,-2.4927647
0,2,1.2292,-2.5,1.1248493,-2.5283084
0,2,1.2292,-2.5,1.2882682,-2.4356825
0,2,1.2292,-2.5,1.3861796,-2.4846539
0,2,1.2292,-2.5,1.2365835,-2.5432343
0,2,0.3292,-2.5,0.45176941,-2.4796569
0,2,0.3292,-2.5,0.35840717,-2.612705
0,2,0.3292,-2.5,0.39198387,-2.5270982
0,2,0.3292,-2.5,0.31936982,-2.5338025
0,2,0.3292,-2.5,0.54185617,-2.5755501
0,2,0.3292,-2.5,0.51590216,-2.5595911
0,2,0.3292,-2.5,0.60186142,-2.5286782
0,2,-0.4708,-2.5,-0.70604461,-2.4961593
0,2,-0.4708,-2.5,-0.62610626,-2.4706573
0,2,-0.4708,-2.5,-0.46924487,-2.5488737
0,2,-0.4708,-2.5,-0.068456464,-2.6722262
0,2,-0.4708,-2.5,-0.65419704,-2.5206454
0,2,-0.4708,-2.5,-0.69089186,-2.5381055
0,2,-0.4708,-2.5,-0.52162665,-2.6362557
0,2,-0.7708,-2.5,-0.68035263,-2.5899699
0,2,-0.7708,-2.5,-0.80719495,-2.5435979
0,2,-0.7708,-2.5,-0.92467803,-2.4821868
0,2,-0.7708,-2.5,-0.96671343,-2.5180635
0,2,-0.7708,-2.5,-0.88120866,-2.4994466
0,2,-0.7708,-2.5,-0.99485266,-2.6142731
0,2,-0.7708,-2.5,-0.89605904,-2.5927856
0,2,0.5292,-2.6,0.67915297,-2.5483253
0,2,0.5292,-2.6,0.52731162,-2.645551
0,2,0.5292,-2.6,0.41256928,-2.6168048
0,2,0.5292,-2.6,0.75273627,-2.6519818
0,2,0.5292,-2.6,0.57039732,-2.6377654
0,2,0.5292,-2.6,0.77051997,-2.6023052
