iteration,model_id,true_q0,true_q3,pred_q0,pred_q3
0,2,-0.1708,-0.3,-0.065824196,-0.68700194
0,2,-0.1708,-0.3,-0.098367997,-0.73600203
0,2,-0.1708,-0.3,-0.51124227,-0.55692971
0,2,0.4292,-0.3,0.42019296,-0.54651231
0,2,0.4292,-0.3,0.54279399,-0.27330872
0,2,0.4292,-0.3,0.11341088,-0.64020425
0,2,0.4292,-0.3,0.51328397,-0.17800061
0,2,0.4292,-0.3,0.26619044,-0.83473206
0,2,0.4292,-0.3,0.70490938,-0.31956434
0,2,0.4292,-0.3,0.19596507,-0.81252664
0,2,0.4292,-0.3,0.27387065,-0.52158296
0,2,0.4292,-0.3,0.16684048,-0.69336951
0,2,0.4292,-0.3,0.35647011,-0.42985022
0,2,0.4292,-0.3,0.42813447,-0.37874728
0,2,0.4292,-0.3,0.57989782,-0.4934442
0,2,0.4292,-0.3,0.32195312,-0.73681563
0,2,0.4292,-0.3,0.4279567,-0.62331855
0,2,0.4292,-0.3,-0.014240168,-0.79227954
0,2,0.4292,-0.3,0.64190686,-0.042694792
0,2,0.4292,-0.3,0.12986235,-0.52214533
0,2,0.4292,-0.3,0.41194245,-0.39626807
0,2,0.4292,-0.3,0.4858782,-0.50978094
0,2,0.4292,-0.3,0.57379186,-0.58362186
0,2,0.4292,-0.3,0.36496252,-0.59826702
0,2,0.4292,-0.3,0.52105433,-0.88160932
0,2,0.4292,-0.3,0.024044668,-0.81801713
0,2,0.4292,-0.3,0.70810437,-0.83659321
0,2,0.4292,-0.3,0.82682723,-0.42283922
0,2,0.4292,-0.3,0.38793567,-0.81602752
0,2,0.4292,-0.3,0.30935931,-0.88459969
0,2,0.4292,-0.3,0.49041075,-0.27535465
0,2,0.4292,-0.3,0.78658926,-0.74135602
0,2,0.4292,-0.3,0.3674072,-0.48092723
0,2,0.4292,-0.3,0.41434574,-0.76338232
0,2,0.4292,-0.3,0.2371773,-0.95933288
0,2,0.4292,-0.3,0.28148451,-0.8070299
0,2,0.4292,-0.3,0.38231301,-0.25719282
0,2,0.4292,-0.3,0.23899755,-0.7438463
0,2,0.4292,-0.3,0.22658114,-1.0169297
0,2,0.4292,-0.3,0.41876483,-0.90963602
0,2,0.4292,-0.3,0.38021982,-0.54178089
0,2,0.4292,-0.3,0.13792178,-0.89667022
0,2,0.4292,-0.3,0.095021971,-0.78846771
0,2,0.4292,-0.3,0.26293799,-0.47963768
0,2,0.4292,-0.3,0.37209073,-0.5086413
0,2,0.4292,-0.3,0.40272248,-0.6748873
0,2,0.4292,-0.3,0.75834769,-0.48380524
0,2,0.4292,-0.3,0.56570494,-0.30835655
0,2,0.4292,-0.3,0.10763334,-0.57509601
0,2,0.4292,-0.3,0.36957857,-0.55217355
0,2,0.4292,-0.3,0.443129,-0.17632423
0,2,0.4292,-0.3,0.32686099,-0.65802962
0,2,0.4292,-0.3,0.24167934,-0.88698417
0,2,0.4292,-0.3,0.41504946,-0.58076501
0,2,0.4292,-0.3,0.24689823,-0.33206046
0,2,0.4292,-0.3,0.18068187,-0.42666435
0,2,0.4292,-0.3,0.16022471,-1.0169739
0,2,0.4292,-0.3,0.47519666,-0.70590705
0,2,0.4292,-0.3,0.33253798,-0.41239053
0,2,0.4292,-0.3,0.14537746,-0.75585753
0,2,0.4292,-0.3,0.31714559,-0.45943171
0,2,0.4292,-0.3,0.34521699,-0.17085998
0,2,0.4292,-0.3,0.48510924,-0.0040769456
0,2,0.4292,-0.3,0.74353445,-0.30374703
0,2,0.4292,-0.3,0.37851876,-1.1130345
0,2,-0.0708,-0.4,-0.018528782,-0.34988701
0,2,-0.0708,-0.4,-0.050746508,-0.91499239
0,2,-0.0708,-0.4,0.13139322,0.018472087
0,2,-0.0708,-0.4,-0.072857432,-0.93528479
0,2,-0.0708,-0.4,0.14659047,-0.52672625
0,2,-0.0708,-0.4,0.036657333,-0.75142294
0,2,-0.0708,-0.4,0.27811047,-0.55960089
0,2,-0.0708,-0.4,-0.075777799,-0.38732648
0,2,-0.0708,-0.4,-0.23335506,-0.60136527
0,2,-0.0708,-0.4,0.013506733,-0.5804795
0,2,-0.0708,-0.4,-0.28559142,-0.94980568
0,2,-0.0708,-0.4,-0.13649307,-0.8606984
0,2,-0.0708,-0.4,-0.022579558,-0.5677557
0,2,-0.0708,-0.4,-0.10556007,-0.77199996
0,2,-0.0708,-0.4,0.22174923,-0.88095129
0,2,-0.0708,-0.4,-0.21950869,-0.53018659
0,2,-0.0708,-0.4,-0.51102388,-0.72081506
0,2,-0.0708,-0.4,-0.14531018,-0.78623831
0,2,-0.0708,-0.4,0.17049561,-0.5053401
0,2,-0.0708,-0.4,0.035277259,-0.57333797
0,2,-0.0708,-0.4,-0.25435776,-0.88635713
0,2,-0.0708,-0.4,0.13716392,-0.62639564
0,2,-0.0708,-0.4,0.0026158334,-0.32875448
0,2,-0.0708,-0.4,0.23094904,-0.22760569
0,2,-0.0708,-0.4,0.53851408,-0.28124449
0,2,-0.0708,-0.4,-0.061607841,-0.04192619
0,2,-0.0708,-0.4,-0.18303008,-0.6259039
0,2,-0.0708,-0.4,0.28750691,-0.14979063
0,2,-0.0708,-0.4,-0.11036963,-0.10319322
0,2,-0.0708,-0.4,-0.25380585,-0.034362365
0,2,-0.0708,-0.4,-0.10955042,-0.40695608
0,2,-0.0708,-0.4,-0.16496383,0.3050116
0,2,-0.0708,-0.4,-0.16995376,-0.23197918
0,2,-0.0708,-0.4,0.077647611,-0.31765163
0,2,-0.0708,-0.4,-0.057516962,-0.54600984
0,2,-0.0708,-0.4,-0.061340991,-0.45555681
0,2,-0.0708,-0.4,0.0487995,-0.66540241
0,2,-0.0708,-0.4,0.16541643,-0.67109704
0,2,-0.0708,-0.4,-0.14891735,-0.3137967
0,2,-0.0708,-0.4,0.14107665,0.19075544
0,2,-0.0708,-0.4,-0.19958873,-0.97801328
0,2,-0.0708,-0.4,-0.001221687,-0.51781684
0,2,-0.0708,-0.4,0.26806372,-0.97880542
0,2,-0.0708,-0.4,0.11026543,-0.4262346
0,2,-0.0708,-0.4,-0.1019347,-0.68876415
0,2,-0.0708,-0.4,0.024849094,-0.81062108
0,2,-0.0708,-0.4,0.040403008,-0.12573867
0,2,-0.0708,-0.4,-0.41549936,-0.38353503
0,2,-0.0708,-0.4,0.028703062,-0.53500265
0,2,-0.0708,-0.4,-0.041670326,-0.58278531
0,2,-0.0708,-0.4,0.22697902,-0.4646191
0,2,-0.0708,-0.4,-0.30318126,-0.17685442
0,2,-0.0708,-0.4,0.26447698,0.36468267
0,2,-0.0708,-0.4,-0.20107922,-0.68649799
0,2,-0.0708,-0.4,-0.053169582,-0.360201
0,2,-0.0708,-0.4,0.45737323,-0.48534513
0,2,-0.0708,-0.4,-0.12576979,-0.65131307
0,2,-0.0708,-0.4,0.3134498,-0.44317067
0,2,-0.0708,-0.4,0.14620702,-0.24341284
0,2,-0.0708,-0.4,0.26805967,-0.8199349
0,2,-0.0708,-0.4,0.084572554,0.10843248
0,2,-0.0708,-0.4,0.22223562,-0.69918483
0,2,-0.8708,-0.4,-0.79719377,-0.26270238
0,2,-0.8708,-0.4,-1.064675,-0.35009384
0,2,-0.8708,-0.4,-1.1528261,-0.44842303
0,2,-0.8708,-0.4,-1.1149826,-0.66840649
0,2,-0.8708,-0.4,-0.90642011,-0.5657807
0,2,-0.8708,-0.4,-1.3244433,-0.37874877
0,2,-0.8708,-0.4,-0.59006107,-0.49857557
0,2,-0.8708,-0.4,-0.89216,-1.0503188
0,2,-0.8708,-0.4,-1.1733273,-0.54385453
0,2,-0.8708,-0.4,-1.1267128,-0.41138142
0,2,-0.8708,-0.4,-1.4255317,-0.30983922
0,2,-0.8708,-0.4,-0.97667634,-0.57596147
0,2,-0.8708,-0.4,-1.0132074,-0.42750031
0,2,-0.8708,-0.4,-0.89384812,-0.28193828
0,2,-0.8708,-0.4,-0.76986885,-0.49714923
0,2,-0.8708,-0.4,-0.50476819,-0.65555811
0,2,-0.8708,-0.4,-0.79699242,-0.17813472
0,2,-0.8708,-0.4,-1.1320506,-0.47534287
0,2,-0.8708,-0.4,-1.284569,-0.59503585
0,2,-0.8708,-0.4,-0.88925558,-0.80066055
0,2,-0.8708,-0.4,-1.4173086,-0.38990378
0,2,-0.8708,-0.4,-1.1410588,-0.48282176
0,2,-0.8708,-0.4,-1.1850668,-0.77476084
0,2,-0.8708,-0.4,-1.2845194,-0.35293221
0,2,-0.8708,-0.4,-0.73727608,-0.91497064
0,2,-0.8708,-0.4,-0.97050375,-0.45678616
0,2,-0.8708,-0.4,-0.98134279,-0.8220768
0,2,-0.8708,-0.4,-1.0734853,-0.43347985
0,2,-0.8708,-0.4,-1.3001637,-0.54382712
0,2,-0.8708,-0.4,-0.71257377,-0.78138727
0,2,-0.8708,-0.4,-0.70303369,-0.16332327
0,2,-0.8708,-0.4,-1.1623251,-0.9203583
0,2,-0.8708,-0.4,-1.2509967,-0.57561457
0,2,-0.8708,-0.4,-0.84103566,-0.89460343
0,2,-0.8708,-0.4,-0.98973161,-0.35475016
0,2,-0.8708,-0.4,-1.1240633,-0.46732455
0,2,-0.8708,-0.4,-0.88900965,-0.37988752
0,2,-0.8708,-0.4,-0.75421047,-0.30980077
0,2,-0.8708,-0.4,-0.62704325,-0.66102296
0,2,-0.8708,-0.4,-0.88836032,-0.68803638
0,2,-0.8708,-0.4,-1.0592233,-0.67919165
0,2,-0.8708,-0.4,-1.0463457,0.010246051
0,2,-0.8708,-0.4,-1.0124565,-0.34014463
0,2,-0.8708,-0.4,-0.97457325,-0.39369196
0,2,-0.8708,-0.4,-1.0742428,-0.24673043
0,2,-0.8708,-0.4,-1.2828336,-0.53354323
0,2,-0.8708,-0.4,-1.1865413,-0.40567577
0,2,-0.8708,-0.4,-0.82242048,-0.95129073
0,2,-0.8708,-0.4,-1.0216995,-0.68157703
0,2,-0.8708,-0.4,-0.52042222,-0.054025337
0,2,-0.8708,-0.4,-0.96260011,-0.40495604
0,2,-0.8708,-0.4,-1.099623,-0.51737964
0,2,-0.8708,-0.4,-0.85274023,-0.34980178
0,2,-0.8708,-0.4,-0.98738742,-0.11627584
0,2,-0.8708,-0.4,-0.55377823,-0.056522772
0,2,-0.8708,-0.4,-0.64779395,-0.58345646
0,2,-0.8708,-0.4,-0.75137949,-0.66793025
0,2,-0.8708,-0.4,-0.95597368,-0.49771875
0,2,-0.8708,-0.4,-0.63112813,-0.43905854
0,2,-0.8708,-0.4,-0.99471664,-0.62195569
0,2,-0.8708,-0.4,-0.53063631,-0.48587829
0,2,-0.8708,-0.4,-1.0121042,-0.35933226
0,2,-1.1708,-0.4,-1.03345,-0.5932492
0,2,-1.1708,-0.4,-0.79351497,-0.63015521
0,2,-1.1708,-0.4,-1.1499995,0.098364361
0,2,-1.1708,-0.4,-0.89839602,-0.71790963
0,2,-1.1708,-0.4,-1.3612421,-0.58398485
0,2,-1.1708,-0.4,-1.283397,-0.64989507
0,2,-1.1708,-0.4,-1.299592,-0.15624879
0,2,-1.1708,-0.4,-1.4633842,-0.69327652
0,2,-1.1708,-0.4,-0.9739418,-0.50089538
0,2,-1.1708,-0.4,-0.69308746,0.43802887
0,2,-1.1708,-0.4,-1.0239912,-0.2496442
0,2,-1.1708,-0.4,-1.3418717,0.029553186
0,2,-1.1708,-0.4,-1.5097607,-0.18279462
0,2,-1.1708,-0.4,-1.1813183,-0.14321266
0,2,-1.1708,-0.4,-1.4492931,-0.46434104
0,2,-1.1708,-0.4,-0.81580895,-0.67167401
0,2,-1.1708,-0.4,-1.0492257,-0.76360673
0,2,-1.1708,-0.4,-0.95200747,-0.36929548
0,2,-1.1708,-0.4,-1.084547,-0.79891473
0,2,-1.1708,-0.4,-1.3728313,-0.51674604
0,2,-1.1708,-0.4,-1.0457428,-0.84445405
0,2,-1.1708,-0.4,-1.0108297,-0.45813173
0,2,-1.1708,-0.4,-0.96430069,-0.54424405
0,2,-1.1708,-0.4,-1.2817451,-0.50238252
0,2,-1.1708,-0.4,-1.0701232,-0.47501653
0,2,-1.1708,-0.4,-1.4324923,-0.56560129
0,2,-1.1708,-0.4,-1.2383355,-0.85850495
0,2,-1.1708,-0.4,-1.0368183,-0.70392072
0,2,-1.1708,-0.4,-1.0082059,-0.60380191
0,2,-1.1708,-0.4,-0.79894942,-0.88209748
0,2,-1.1708,-0.4,-1.1204005,-0.38532794
0,2,-1.1708,-0.4,-1.1281388,-0.66679806
0,2,-1.1708,-0.4,-1.2083411,-0.89315116
0,2,-1.1708,-0.4,-1.2211781,-0.61042488
0,2,-1.1708,-0.4,-1.0636455,-0.75617701
0,2,-1.1708,-0.4,-1.0802773,-0.83726007
0,2,-1.1708,-0.4,-0.87222052,0.015814316
0,2,-1.1708,-0.4,-1.1861485,-0.36097288
0,2,-1.1708,-0.4,-1.2781867,-0.58294415
0,2,-1.1708,-0.4,-1.3484687,-0.76275945
0,2,-1.1708,-0.4,-1.3850626,-0.71294487
0,2,-1.1708,-0.4,-1.1501273,-0.84139884
0,2,-1.1708,-0.4,-1.1651908,-0.54905325
0,2,-1.1708,-0.4,-1.2903085,-0.54557025
0,2,-1.1708,-0.4,-1.084021,-0.69143236
0,2,-1.1708,-0.4,-1.2895842,-0.78894705
0,2,-1.1708,-0.4,-1.2547959,-0.40746093
0,2,-1.1708,-0.4,-1.3559469,-0.35493881
0,2,-1.1708,-0.4,-1.3208157,-0.37280619
0,2,-1.1708,-0.4,-1.0030216,-0.306977
0,2,-1.1708,-0.4,-1.3431163,-0.40489376
0,2,-1.1708,-0.4,-1.2749777,-0.31106052
0,2,-1.1708,-0.4,-1.3925326,-0.55564672
0,2,-1.1708,-0.4,-1.3050097,-0.16832648
0,2,-1.1708,-0.4,-0.87597907,-0.26552495
0,2,-1.1708,-0.4,-1.3542281,-0.33252031
0,2,-1.1708,-0.4,-1.1481221,-0.58403999
0,2,-1.1708,-0.4,-1.3717928,-0.58123559
0,2,-1.1708,-0.4,-1.1338229,-0.39691806
0,2,-1.1708,-0.4,-1.058331,-0.62154472
0,2,-1.1708,-0.4,-0.91433567,-0.498074
0,2,-1.1708,-0.4,-1.3436005,-0.50618589
0,2,-1.2708,-0.4,-1.5795741,-0.89925557
0,2,-1.2708,-0.4,-1.4419011,-0.94662935
0,2,-1.2708,-0.4,-1.3296304,-0.59478372
0,2,-1.2708,-0.4,-1.5499622,0.027725112
0,2,-1.2708,-0.4,-1.063817,-0.10156512
0,2,-1.2708,-0.4,-1.5266874,-0.448744
0,2,-1.2708,-0.4,-1.375936,-0.79980046
0,2,-1.2708,-0.4,-1.2782376,-0.42374015
0,2,-1.2708,-0.4,-1.2426373,-0.81912637
0,2,-1.2708,-0.4,-1.3094896,-0.046423957
0,2,-1.2708,-0.4,-1.3223083,-0.44005334
0,2,-1.2708,-0.4,-1.1264498,-0.348607
0,2,-1.2708,-0.4,-1.5064405,-0.76066881
0,2,-1.2708,-0.4,-1.0382214,-0.57930797
0,2,-1.2708,-0.4,-0.97460663,-0.33198595
0,2,-1.2708,-0.4,-1.1415064,-0.51364243
0,2,-1.2708,-0.4,-1.032015,-0.2967256
0,2,-1.2708,-0.4,-1.1352731,-0.55335879
0,2,-1.2708,-0.4,-1.2843689,-0.55588037
0,2,-1.2708,-0.4,-1.3294605,-0.28781292
0,2,-1.2708,-0.4,-1.0137829,-0.38549095
0,2,-1.2708,-0.4,-0.67555779,-0.43905467
0,2,-1.2708,-0.4,-1.258805,-0.2524021
0,2,-1.2708,-0.4,-1.1734231,-0.56882113
0,2,-1.2708,-0.4,-1.1874316,-0.3975293
0,2,-1.2708,-0.4,-1.4453485,-0.2010691
0,2,-1.2708,-0.4,-1.3291371,-0.3720513
0,2,-1.2708,-0.4,-1.2048019,-0.4040283
0,2,-1.2708,-0.4,-1.0490836,-0.35682142
0,2,-1.2708,-0.4,-1.2018095,-0.4454875
0,2,-1.2708,-0.4,-1.1694002,-0.48371494
0,2,-1.2708,-0.4,-0.93049914,-0.17339109
0,2,-1.2708,-0.4,-1.028598,-0.59628844
0,2,-1.2708,-0.4,-1.2199512,-0.60320318
0,2,-1.2708,-0.4,-1.0565456,-0.3349629
0,2,-1.2708,-0.4,-1.0668545,-0.4570812
0,2,-1.2708,-0.4,-0.91909343,-1.0583419
0,2,-1.2708,-0.4,-0.94817448,-0.65969795
0,2,-1.2708,-0.4,-1.2664548,-0.45445323
0,2,-1.2708,-0.4,-1.3975763,-0.63560098
0,2,-1.2708,-0.4,-1.2137833,-0.36445528
0,2,-1.2708,-0.4,-1.4080273,-0.79053968
0,2,-1.2708,-0.4,-1.4253156,-0.22255866
0,2,-1.2708,-0.4,-1.5648588,-0.86398423
0,2,-1.2708,-0.4,-0.97922289,-0.6273362
0,2,-1.2708,-0.4,-1.4266791,-0.59042037
0,2,-1.2708,-0.4,-1.2122698,-0.51118821
0,2,-1.2708,-0.4,-1.1147487,-0.03089397
0,2,-1.2708,-0.4,-1.0093995,-0.44616312
0,2,-1.2708,-0.4,-1.326196,-0.72530955
0,2,-1.2708,-0.4,-1.2606188,-0.34117907
0,2,-1.2708,-0.4,-1.2687943,-0.24506865
0,2,-1.2708,-0.4,-1.3570812,-0.40771484
0,2,-1.2708,-0.4,-1.055904,-0.53585559
0,2,-1.2708,-0.4,-1.149331,-0.46419501
0,2,-1.2708,-0.4,-1.1975807,-0.64791918
0,2,-1.2708,-0.4,-0.77112252,-0.39705575
0,2,-1.2708,-0.4,-0.95769,-0.66942781
0,2,-1.2708,-0.4,-1.0280709,0.10013372
0,2,-1.2708,-0.4,-0.9934029,-0.58649987
0,2,-1.2708,-0.4,-1.1208981,-0.6310761
0,2,-1.2708,-0.4,-1.1178088,-0.38253188
0,2,0.6292,-0.5,0.99944818,0.14555903
0,2,0.6292,-0.5,0.58560473,-0.18596946
0,2,0.6292,-0.5,0.20865811,-0.61321765
0,2,0.6292,-0.5,0.19982347,-1.0157791
0,2,0.6292,-0.5,0.86171919,-0.3291142
0,2,0.6292,-0.5,0.42243752,-0.35153478
0,2,0.6292,-0.5,0.61466777,-0.51605821
0,2,0.6292,-0.5,0.71229482,-0.14071761
0,2,0.6292,-0.5,0.45706388,-0.5177775
0,2,0.6292,-0.5,0.73188841,-0.67454129
0,2,0.6292,-0.5,0.69687766,-1.033344
0,2,0.6292,-0.5,0.71077913,-0.21038918
0,2,0.6292,-0.5,0.35175073,-0.5850327
0,2,0.6292,-0.5,0.70686233,-0.10213672
0,2,0.6292,-0.5,0.56788111,-0.52207619
0,2,0.6292,-0.5,0.34583387,-0.73716968
0,2,0.6292,-0.5,1.0190636,-0.35838842
0,2,0.6292,-0.5,0.9406262,-0.54655164
0,2,0.6292,-0.5,0.79225612,-0.74289203
0,2,0.6292,-0.5,0.71536899,-0.21790086
0,2,0.6292,-0.5,0.40302631,-0.59459239
0,2,0.6292,-0.5,0.37684745,-0.078813426
0,2,0.6292,-0.5,0.73646718,-0.35287678
0,2,0.6292,-0.5,0.83742064,-0.62379271
0,2,0.6292,-0.5,0.43669987,-0.6637159
0,2,0.6292,-0.5,0.19154616,-1.0501938
0,2,0.6292,-0.5,0.73732227,-0.5625701
0,2,0.6292,-0.5,0.49708843,-0.20896642
0,2,0.6292,-0.5,0.66678679,-0.10538547
0,2,0.6292,-0.5,0.48093095,-0.33832252
0,2,0.6292,-0.5,0.6706537,-0.80026388
0,2,0.6292,-0.5,0.57101768,-0.40138572
0,2,0.6292,-0.5,0.78280979,-0.24125783
0,2,0.6292,-0.5,0.21371198,-0.90828151
0,2,0.6292,-0.5,1.0431646,0.25341573
0,2,0.6292,-0.5,0.58676064,-0.56799352
0,2,0.6292,-0.5,0.43538982,-0.5091542
0,2,0.6292,-0.5,0.66506726,-0.14044373
0,2,0.6292,-0.5,0.39939427,-0.5798766
0,2,0.6292,-0.5,0.51909161,-0.75260371
0,2,0.6292,-0.5,0.46332616,-0.88625401
0,2,0.6292,-0.5,0.24796674,-0.79975933
0,2,0.6292,-0.5,1.0486715,0.044683531
0,2,0.6292,-0.5,0.65082854,-0.54432094
0,2,0.6292,-0.5,0.39372134,-0.95744342
0,2,0.6292,-0.5,0.5460189,-0.49942464
0,2,0.6292,-0.5,0.8051399,-0.12352078
0,2,0.6292,-0.5,0.66589659,-0.2614322
0,2,0.6292,-0.5,0.42939332,-0.4626888
0,2,0.6292,-0.5,0.72733909,-0.5412665
0,2,0.6292,-0.5,0.60852265,-1.0569215
0,2,0.6292,-0.5,0.82590216,-0.41340947
0,2,0.6292,-0.5,0.56038588,-0.80915004
0,2,0.6292,-0.5,0.29488775,-0.59432685
0,2,0.6292,-0.5,0.76865184,-0.58849663
0,2,0.6292,-0.5,0.55228269,-0.36398619
0,2,0.6292,-0.5,0.9161371,-0.2168989
