iteration,model_id,true_q0,true_q3,pred_q0,pred_q3
0,0,1.4292,-0.6,0.4392,-1.15
0,0,1.4292,-0.6,0.7392,-0.97
0,0,1.4292,-0.6,0.4092,-0.9
0,0,1.4292,-0.6,0.0192,-0.87
0,0,1.4292,-0.6,0.1592,-0.72
0,0,1.4292,-0.6,-0.0308,-0.8
0,0,1.4292,-0.6,0.3392,-1.12
0,0,1.4292,-0.6,0.4592,-1.07
0,0,1.4292,-0.6,0.0492,-0.97
0,0,1.4292,-0.6,0.4792,-1.13
0,0,1.4292,-0.6,0.2492,-1.26
0,0,1.4292,-0.6,0.2292,-1.18
0,0,1.4292,-0.6,-0.4708,-1.46
0,0,1.4292,-0.6,0.2792,-1
0,0,1.4292,-0.6,0.1992,-1.39
0,0,1.4292,-0.6,0.0492,-1.1
0,0,1.4292,-0.6,0.5692,-1.09
0,0,1.4292,-0.6,0.9592,-1.06
0,0,1.4292,-0.6,0.1092,-1.28
0,0,1.4292,-0.6,0.7292,-1
0,0,1.4292,-0.6,0.2392,-1.01
0,0,1.4292,-0.6,0.4092,-0.82
0,0,1.4292,-0.6,0.7092,-0.9
0,0,1.4292,-0.6,0.5592,-1.32
0,0,1.4292,-0.6,0.6792,-1.06
0,0,1.4292,-0.6,0.8492,-1.27
0,0,1.4292,-0.6,0.5692,-0.89
0,0,1.2292,-0.6,0.7692,-1.17
0,0,1.2292,-0.6,0.7792,-0.83
0,0,1.2292,-0.6,0.6792,-1.12
0,0,1.2292,-0.6,0.6392,-0.84
0,0,1.2292,-0.6,0.7292,-1.4
0,0,1.2292,-0.6,0.1892,-1.23
0,0,1.2292,-0.6,0.8092,-0.97
0,0,1.2292,-0.6,0.8392,-1
0,0,1.2292,-0.6,0.5392,-0.95
0,0,1.2292,-0.6,1.1292,-1.04
0,0,1.2292,-0.6,0.9692,-1.15
0,0,1.2292,-0.6,0.8392,-1.23
0,0,1.2292,-0.6,0.7492,-1.07
0,0,1.2292,-0.6,0.7992,-0.94
0,0,1.2292,-0.6,0.9292,-1
0,0,1.2292,-0.6,0.4792,-0.84
0,0,1.2292,-0.6,0.4892,-0.92
0,0,1.2292,-0.6,0.5292,-0.92
0,0,1.2292,-0.6,0.8892,-1.09
0,0,1.2292,-0.6,0.7992,-0.97
0,0,1.2292,-0.6,0.7892,-0.94
0,0,1.2292,-0.6,0.8092,-0.83
0,0,1.2292,-0.6,1.0092,-1.03
0,0,1.2292,-0.6,0.6892,-0.9
0,0,1.2292,-0.6,0.8592,-0.97
0,0,1.2292,-0.6,0.9592,-0.97
0,0,1.2292,-0.6,1.1192,-0.79
0,0,1.2292,-0.6,0.9992,-0.91
0,0,1.2292,-0.6,0.7692,-0.88
0,0,1.2292,-0.6,0.8992,-0.91
0,0,1.2292,-0.6,1.0192,-1.04
0,0,0.5292,-0.6,-0.5608,-1.04
0,0,0.5292,-0.6,0.0792,-0.92
0,0,0.5292,-0.6,0.2992,-1.1
0,0,0.5292,-0.6,-0.2208,-0.96
0,0,0.5292,-0.6,0.4692,-1.22
0,0,0.5292,-0.6,0.1492,-1.3
0,0,0.5292,-0.6,-0.2508,-0.95
0,0,0.5292,-0.6,0.2692,-0.89
0,0,0.5292,-0.6,0.1992,-0.72
0,0,0.5292,-0.6,0.2092,-0.72
0,0,0.5292,-0.6,0.5192,-0.88
0,0,0.5292,-0.6,-0.0408,-1.13
0,0,0.5292,-0.6,0.4992,-1.24
0,0,0.5292,-0.6,0.6492,-0.66
0,0,0.5292,-0.6,0.7092,-0.9
0,0,0.5292,-0.6,0.5192,-0.78
0,0,0.5292,-0.6,0.4692,-0.65
0,0,0.5292,-0.6,0.2292,-0.83
0,0,0.5292,-0.6,0.5692,-0.86
0,0,0.5292,-0.6,0.3292,-1.11
0,0,0.5292,-0.6,0.3492,-0.93
0,0,0.5292,-0.6,0.3792,-0.67
0,0,0.5292,-0.6,0.2992,-0.85
0,0,0.5292,-0.6,0.3892,-0.77
0,0,0.5292,-0.6,0.2592,-1.14
0,0,0.5292,-0.6,0.0692,-1.03
0,0,0.5292,-0.6,0.2492,-0.87
0,0,0.5292,-0.6,0.3092,-1
0,0,0.5292,-0.6,0.3892,-0.96
0,0,0.5292,-0.6,0.3792,-0.73
0,0,0.5292,-0.6,0.2892,-0.97
0,0,-1.3708,-0.7,-0.2408,-1.02
0,0,-1.3708,-0.7,-0.0908,-0.9
0,0,-1.3708,-0.7,-0.1408,-1.03
0,0,-1.3708,-0.7,0.2192,-0.78
0,0,-1.3708,-0.7,0.3392,-1.23
0,0,-1.3708,-0.7,-0.3508,-1.48
0,0,-1.3708,-0.7,-0.2008,-0.97
0,0,-1.3708,-0.7,-0.7308,-1.3
0,0,-1.3708,-0.7,-0.1908,-1.45
0,0,-1.3708,-0.7,-0.2708,-1.2
0,0,-1.3708,-0.7,0.3192,-1.3
0,0,-1.3708,-0.7,0.0192,-1.12
0,0,-1.3708,-0.7,-0.1008,-1.28
0,0,-1.3708,-0.7,-0.0508,-1.01
0,0,-1.3708,-0.7,0.3492,-0.61
0,0,-1.3708,-0.7,0.0992,-1
0,0,-1.3708,-0.7,-0.1608,-0.99
0,0,-1.3708,-0.7,-0.6008,-0.99
0,0,-1.3708,-0.7,0.4192,-0.9
0,0,-1.3708,-0.7,0.0692,-1
0,0,-1.3708,-0.7,-0.1108,-1.1
0,0,-1.3708,-0.7,-0.2608,-0.96
0,0,-1.3708,-0.7,0.3292,-0.81
0,0,-1.3708,-0.7,-0.4208,-0.99
0,0,-1.3708,-0.7,0.1892,-0.9
0,0,-1.3708,-0.7,-0.2308,-1.04
0,0,-1.3708,-0.7,-0.4008,-1.06
0,0,-1.3708,-0.7,0.1492,-0.72
0,0,-1.3708,-0.7,0.0292,-1.06
0,0,-1.3708,-0.7,-0.2908,-1.09
0,0,-1.3708,-0.7,-0.1508,-0.96
0,0,-0.9708,-0.7,-1.4908,-0.94
0,0,-0.9708,-0.7,-1.4608,-0.74
0,0,-0.9708,-0.7,-1.4308,-0.64
0,0,-0.9708,-0.7,-1.3708,-1.02
0,0,-0.9708,-0.7,-1.5108,-1.32
