Iteration,Modelname,Metricname,Joint,Result
1,4-Layer FC,R squared,3,0.9794253039657834
1,4-Layer FC,Standard Deviation of Error,0,0.5920130708866616
1,4-Layer FC,Standard Deviation of Error,3,0.0998315111879099
1,4-Layer FC,Standard deviation per Recording (avg),0,0.41407465705504787
1,4-Layer FC,Standard deviation per Recording (avg),3,0.08546297997236252
1,4-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.3696074621064905
1,4-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.0
1,5-Layer FC,Mean Square Error,0,0.35109024470233074
1,5-Layer FC,Mean Square Error,3,0.012019502946440639
1,5-Layer FC,R squared,0,0.6025116936536984
1,5-Layer FC,R squared,3,0.975225490749309
1,5-Layer FC,Standard Deviation of Error,0,0.5902962592600655
1,5-Layer FC,Standard Deviation of Error,3,0.10961417983744136
1,5-Layer FC,Standard deviation per Recording (avg),0,0.4053000635825671
1,5-Layer FC,Standard deviation per Recording (avg),3,0.08305086893960834
1,5-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.36300038865137974
1,5-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.0
1,1-Channel CNN,Mean Square Error,0,0.3615779902066241
1,1-Channel CNN,Mean Square Error,3,0.009385032417701632
1,1-Channel CNN,R squared,0,0.5906379481970935
1,1-Channel CNN,R squared,3,0.9806556416279063
1,1-Channel CNN,Standard Deviation of Error,0,0.599309443514278
1,1-Channel CNN,Standard Deviation of Error,3,0.09669137233911873
1,1-Channel CNN,Standard deviation per Recording (avg),0,0.4589158101723744
1,1-Channel CNN,Standard deviation per Recording (avg),3,0.08839040140931805
1,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.37271667314418966
1,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0
1,2-Channel CNN,Mean Square Error,0,0.29340108196049297
1,2-Channel CNN,Mean Square Error,3,0.007448054877625787
1,2-Channel CNN,R squared,0,0.6678247233911978
1,2-Channel CNN,R squared,3,0.9846481251938927
1,2-Channel CNN,Standard Deviation of Error,0,0.5416519461729609
1,2-Channel CNN,Standard Deviation of Error,3,0.08567385217448538
1,2-Channel CNN,Standard deviation per Recording (avg),0,0.4466700914960641
1,2-Channel CNN,Standard deviation per Recording (avg),3,0.08187917775164048
1,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.310532452390206
1,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0
1,3-Channel CNN,Mean Square Error,0,0.24560401743042767
1,3-Channel CNN,Mean Square Error,3,0.007464530913321937
1,3-Channel CNN,R squared,0,0.7219383722750866
1,3-Channel CNN,R squared,3,0.9846141649127905
1,3-Channel CNN,Standard Deviation of Error,0,0.49032873594878235
1,3-Channel CNN,Standard Deviation of Error,3,0.08526124255031317
1,3-Channel CNN,Standard deviation per Recording (avg),0,0.3804681794001506
1,3-Channel CNN,Standard deviation per Recording (avg),3,0.07971147370214264
1,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.27283326855810336
1,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.000388651379712398
